,0
1665,0.042127183
1666,0.04202509
1667,0.042209431
1668,0.042630694
1669,0.043019524
1670,0.042630825
1671,0.041835161
1672,0.041088994
1673,0.040895074
1674,0.041558822
1675,0.041648566
1676,0.042186489
1677,0.042968784
1678,0.043742215
1679,0.042685513
1680,0.04493393
1681,0.044554957
1682,0.044290051
1683,0.04459751
1684,0.043745817
1685,0.043407566
1686,0.044068871
1687,0.043050186
1688,0.041951684
1689,0.042129749
1690,0.041321418
1691,0.041595666
1692,0.04160131
1693,0.042464911
1694,0.043391366
1695,0.04382563
1696,0.043499755
1697,0.042803678
1698,0.042609882
1699,0.04146148
1700,0.041694349
1701,0.041843852
1702,0.042613003
1703,0.041558692
1704,0.041520877
1705,0.041635016
1706,0.040704585
1707,0.041863292
1708,0.043120892
1709,0.043819699
1710,0.044761702
1711,0.044134699
1712,0.04481198
1713,0.04514059
1714,0.045301174
1715,0.044005045
1716,0.043731282
1717,0.044408228
1718,0.043882473
1719,0.043751361
1720,0.043787778
1721,0.044703705
1722,0.045275039
1723,0.045768445
1724,0.045129391
1725,0.044368109
1726,0.044671715
1727,0.045942527
1728,0.046511013
1729,0.046224705
1730,0.047380599
1731,0.046253714
1732,0.046211623
1733,0.046729822
1734,0.046886109
1735,0.047000057
1736,0.046157329
1737,0.046058775
1738,0.04672281
1739,0.048267055
1740,0.047850426
1741,0.049367491
1742,0.048406859
1743,0.049032536
1744,0.049536244
1745,0.048659872
1746,0.048613758
1747,0.049610567
1748,0.050630487
1749,0.051811979
1750,0.054729845
1751,0.056369332
1752,0.058640836
1753,0.060604005
1754,0.063304199
1755,0.066837724
1756,0.069660071
1757,0.072506961
1758,0.074007788
1759,0.076545102
1760,0.08112845
1761,0.084703861
1762,0.088885195
1763,0.09235291
1764,0.094937327
1765,0.099425163
1766,0.10369113
1767,0.10917695
1768,0.11208262
1769,0.1156288
1770,0.11901329
1771,0.12015331
1772,0.12237993
1773,0.12426984
1774,0.12577221
1775,0.12753587
1776,0.12837752
1777,0.12859697
1778,0.12828562
1779,0.12728134
1780,0.12752526
1781,0.12652738
1782,0.12532945
1783,0.12508715
1784,0.12428135
1785,0.12265992
1786,0.12089419
1787,0.11938253
1788,0.11722341
1789,0.11407492
1790,0.11060127
1791,0.10774373
1792,0.10525229
1793,0.10270725
1794,0.099605801
1795,0.097285282
1796,0.095125552
1797,0.091547631
1798,0.08929912
1799,0.086897946
1800,0.082767034
1801,0.079671466
1802,0.077865383
1803,0.073874191
1804,0.072369021
1805,0.069921561
1806,0.068085233
1807,0.065220377
1808,0.063166115
1809,0.06249981
1810,0.061474104
1811,0.059146561
1812,0.057711539
1813,0.056747069
1814,0.056210607
1815,0.056851149
1816,0.056316126
1817,0.057578588
1818,0.057710047
1819,0.060092953
1820,0.061788525
1821,0.0639037
1822,0.067345461
1823,0.069926271
1824,0.072812724
1825,0.076071953
1826,0.079223803
1827,0.083516632
1828,0.086255741
1829,0.088222176
1830,0.091208912
1831,0.093280277
1832,0.095122343
1833,0.097549251
1834,0.098733278
1835,0.09868683
1836,0.099033341
1837,0.099462215
1838,0.098413313
1839,0.097342454
1840,0.096771859
1841,0.094283732
1842,0.091922473
1843,0.088764855
1844,0.086108853
1845,0.08329716
1846,0.078498488
1847,0.074395158
1848,0.07085073
1849,0.068401316
1850,0.064007422
1851,0.06231792
1852,0.059759488
1853,0.056351721
1854,0.053665298
1855,0.050904073
1856,0.048217628
1857,0.045604802
1858,0.045642662
1859,0.044717589
1860,0.04322525
1861,0.04240798
1862,0.042817905
1863,0.042790805
1864,0.041943758
1865,0.043523356
1866,0.043464828
1867,0.044479088
1868,0.043738366
1869,0.042685631
1870,0.042879585
1871,0.042834304
1872,0.042227697
1873,0.042638588
1874,0.042366073
1875,0.041462862
1876,0.041063069
1877,0.0417903
1878,0.041635972
1879,0.041172541
1880,0.042503993
1881,0.043264705
1882,0.042741583
1883,0.0439402
1884,0.04346217
1885,0.043443167
1886,0.042803827
1887,0.041936576
1888,0.041617929
1889,0.041824968
1890,0.041328116
1891,0.040677097
1892,0.040866852
1893,0.04068348
1894,0.039954546
1895,0.039062915
1896,0.038637191
1897,0.038441717
1898,0.038229281
1899,0.039272129
1900,0.03810185
1901,0.038541871
1902,0.037074875
1903,0.036486302
1904,0.036833768
1905,0.038142927
1906,0.037942655
1907,0.0385955
1908,0.038662291
1909,0.038225191
1910,0.03923487
1911,0.039250215
1912,0.039337445
1913,0.037891274
1914,0.038250172
1915,0.03913505
1916,0.037264071
1917,0.036498709
1918,0.035815561
1919,0.036012993
1920,0.03648538
1921,0.03642421
1922,0.036169133
1923,0.037111353
1924,0.036336808
1925,0.036678409
1926,0.037615962
1927,0.038609045
1928,0.039691578
1929,0.039119905
1930,0.0395879
1931,0.039144542
1932,0.039598337
1933,0.040951522
1934,0.039546683
1935,0.039868831
1936,0.03928253
1937,0.040069794
1938,0.041553836
1939,0.04137149
1940,0.041643491
1941,0.041372584
1942,0.042063644
1943,0.041929448
1944,0.041836005
1945,0.041944869
1946,0.042766132
1947,0.043414674
1948,0.044022397
1949,0.045687404
1950,0.045677116
1951,0.046373418
1952,0.04699302
1953,0.047700817
1954,0.047736486
1955,0.047323498
1956,0.046839399
1957,0.04679925
1958,0.04698341
1959,0.047680117
1960,0.049280518
1961,0.049637328
1962,0.050584298
1963,0.051239888
1964,0.052335593
1965,0.052889302
1966,0.054068638
1967,0.055136354
1968,0.057408905
1969,0.059823532
1970,0.062620176
1971,0.066209481
1972,0.067676416
1973,0.070512685
1974,0.072833535
1975,0.077133839
1976,0.080436797
1977,0.084351721
1978,0.086968373
1979,0.089820986
1980,0.094339396
1981,0.097986746
1982,0.10190106
1983,0.10469007
1984,0.10774563
1985,0.11131619
1986,0.11552037
1987,0.11869738
1988,0.12042554
1989,0.12255574
1990,0.12659664
1991,0.12987343
1992,0.13141684
1993,0.13278149
1994,0.13440126
1995,0.13550794
1996,0.13606985
1997,0.13710983
1998,0.13530516
1999,0.13456546
2000,0.13214531
2001,0.13125046
2002,0.12937525
2003,0.12767609
2004,0.12703935
2005,0.12547769
2006,0.12372675
2007,0.12174148
2008,0.11921013
2009,0.11648491
2010,0.11345801
2011,0.10870197
2012,0.1051831
2013,0.10228475
2014,0.098285916
2015,0.095010326
2016,0.092007139
2017,0.088536558
2018,0.086005599
2019,0.083122052
2020,0.079465942
2021,0.07634609
2022,0.072580036
2023,0.069420544
2024,0.066204776
2025,0.064955931
2026,0.062513183
2027,0.060452172
2028,0.058138782
2029,0.057199402
2030,0.055400516
2031,0.053920261
2032,0.054259419
2033,0.054465916
2034,0.054870527
2035,0.056400838
2036,0.058344465
2037,0.058818875
2038,0.061163539
2039,0.064949618
2040,0.067185154
2041,0.067942317
2042,0.069320067
2043,0.072649444
2044,0.074989141
2045,0.077868138
2046,0.08108381
2047,0.084067344
2048,0.085954773
2049,0.089532893
2050,0.092094537
2051,0.094923686
2052,0.095268901
2053,0.095935209
2054,0.097209842
2055,0.097358853
2056,0.097230106
2057,0.096504448
2058,0.095739796
2059,0.094233704
2060,0.091657013
2061,0.089156928
2062,0.087426782
2063,0.084269553
2064,0.080691771
2065,0.077580743
2066,0.075347087
2067,0.073025068
2068,0.069698331
2069,0.066322868
2070,0.062580358
2071,0.058849655
2072,0.056290517
2073,0.05395044
2074,0.052781081
2075,0.051419446
2076,0.048860131
2077,0.048226772
2078,0.047864056
2079,0.046878026
2080,0.046620784
2081,0.046544359
2082,0.046554621
2083,0.046045825
2084,0.045259654
2085,0.045685857
2086,0.044913777
2087,0.044946312
2088,0.044422697
2089,0.044400581
2090,0.044305968
2091,0.043328996
2092,0.043855013
2093,0.044001838
2094,0.044976372
2095,0.044760132
2096,0.045147076
2097,0.045076512
2098,0.04605609
2099,0.046665234
2100,0.045864286
2101,0.044853889
2102,0.044685975
2103,0.044790262
2104,0.046344084
2105,0.045778552
2106,0.044477954
2107,0.0440026
2108,0.043205005
2109,0.042791083
2110,0.041788166
2111,0.041543595
2112,0.041400176
2113,0.040209479
2114,0.040547222
2115,0.039878415
2116,0.040107515
2117,0.039955994
2118,0.038965314
2119,0.038765671
2120,0.038311929
2121,0.037637657
2122,0.038246269
2123,0.037664474
2124,0.037389509
2125,0.03856134
2126,0.039921952
2127,0.040308031
2128,0.039425088
2129,0.039852926
2130,0.040190471
2131,0.040901183
2132,0.039872649
2133,0.039999592
2134,0.040189191
2135,0.040311862
2136,0.040208906
2137,0.040106428
2138,0.038961141
2139,0.038933879
2140,0.038818409
2141,0.039124391
2142,0.039508592
2143,0.038848427
2144,0.038157568
2145,0.038088542
2146,0.037929541
2147,0.036345097
2148,0.036954874
2149,0.03675728
2150,0.036073682
2151,0.037339076
2152,0.037717272
2153,0.037145038
2154,0.037776265
2155,0.037139639
2156,0.036702018
2157,0.036652931
2158,0.036426152
2159,0.035412637
2160,0.034577164
2161,0.035881922
2162,0.036331614
2163,0.036890805
2164,0.036891398
2165,0.037244546
2166,0.037404247
2167,0.037195692
2168,0.036462068
2169,0.037205507
2170,0.037200842
2171,0.037629738
2172,0.038876527
2173,0.039091242
2174,0.038671613
2175,0.039528293
2176,0.038057481
2177,0.038033756
2178,0.038829075
2179,0.038225282
2180,0.037589399
2181,0.037693326
2182,0.036405724
2183,0.039277003
2184,0.04065678
2185,0.04190445
2186,0.043764528
2187,0.044615233
2188,0.046190466
2189,0.04907522
2190,0.052657897
2191,0.055132094
2192,0.057456609
2193,0.062543375
2194,0.066640647
2195,0.070278985
2196,0.074170329
2197,0.077885217
2198,0.083101494
2199,0.086207471
2200,0.089551246
2201,0.094045071
2202,0.098613693
2203,0.10372499
2204,0.10884116
2205,0.11410634
2206,0.11825031
2207,0.12191394
2208,0.12529927
2209,0.12901398
2210,0.13327675
2211,0.13652499
2212,0.1383387
2213,0.14079531
2214,0.14231883
2215,0.14381358
2216,0.1437487
2217,0.14401603
2218,0.14538336
2219,0.14578584
2220,0.14393245
2221,0.14412961
2222,0.14340028
2223,0.14205651
2224,0.14074433
2225,0.13773601
2226,0.13486617
2227,0.13184861
2228,0.12909248
2229,0.12433497
2230,0.12084754
2231,0.11833796
2232,0.11508529
2233,0.11222047
2234,0.10765325
2235,0.10376132
2236,0.100576
2237,0.096271488
2238,0.093428586
2239,0.089433746
2240,0.086417227
2241,0.082653892
2242,0.078384238
2243,0.074826403
2244,0.07159376
2245,0.069852501
2246,0.06803495
2247,0.06547768
2248,0.06487484
2249,0.064789192
2250,0.064451703
2251,0.064046267
2252,0.064449944
2253,0.063853328
2254,0.064615111
2255,0.065668171
2256,0.064070939
2257,0.064609633
2258,0.066830628
2259,0.068654815
2260,0.070798229
2261,0.073774816
2262,0.077444095
2263,0.081079016
2264,0.083494983
2265,0.085286685
2266,0.087874964
2267,0.09110398
2268,0.093890569
2269,0.094598268
2270,0.095032158
2271,0.096761017
2272,0.096296228
2273,0.095437376
2274,0.094695633
2275,0.092755071
2276,0.093157357
2277,0.091007359
2278,0.088892239
2279,0.085004488
2280,0.082774422
2281,0.079971876
2282,0.076863344
2283,0.073613953
2284,0.070046217
2285,0.066030656
2286,0.062462622
2287,0.059284984
2288,0.056142548
2289,0.053732637
2290,0.052004593
2291,0.049291545
2292,0.046976427
2293,0.045520791
2294,0.044323493
2295,0.041116692
2296,0.039450876
2297,0.038956992
2298,0.038382208
2299,0.037703952
2300,0.035343106
2301,0.035961297
2302,0.03610177
2303,0.03511272
2304,0.034961871
2305,0.03437716
2306,0.034438093
2307,0.035328431
2308,0.036650287
2309,0.036477846
2310,0.037811819
2311,0.038071479
2312,0.037735614
2313,0.037428319
2314,0.036039316
2315,0.036899135
2316,0.037866713
2317,0.038325821
2318,0.036892841
2319,0.037074197
2320,0.036224479
2321,0.036608571
2322,0.036329492
2323,0.036307799
2324,0.036962628
2325,0.03682613
2326,0.037513451
2327,0.036619415
2328,0.036894898
2329,0.037179085
2330,0.038427745
2331,0.038130864
2332,0.03760996
2333,0.036565113
2334,0.035950407
2335,0.036769438
2336,0.037091662
2337,0.037547726
2338,0.036088954
2339,0.03714329
2340,0.037209377
2341,0.037095912
2342,0.036607048
2343,0.036149841
2344,0.036989125
2345,0.037581529
2346,0.039051449
2347,0.039048011
2348,0.039330985
2349,0.040533348
2350,0.040961016
2351,0.04176553
2352,0.039640794
2353,0.039523745
2354,0.039687196
2355,0.040039301
2356,0.039315838
2357,0.038705483
2358,0.038129092
2359,0.03702219
2360,0.036524312
2361,0.03578295
2362,0.035601541
2363,0.03528995
2364,0.034565294
2365,0.033940548
2366,0.033445411
2367,0.032595963
2368,0.032227298
2369,0.032319784
2370,0.031669759
2371,0.033036137
2372,0.03260037
2373,0.032012855
2374,0.031757112
2375,0.032411978
2376,0.032510001
2377,0.032577706
2378,0.032948652
2379,0.032234259
2380,0.03228821
2381,0.030256898
2382,0.03119075
2383,0.030688494
2384,0.030920487
2385,0.032180244
2386,0.031809338
2387,0.032194158
2388,0.031673134
2389,0.032404332
2390,0.03127347
2391,0.03118917
2392,0.031974162
2393,0.032118507
2394,0.032764794
2395,0.032976737
2396,0.032916248
2397,0.032209534
2398,0.032654701
2399,0.032610815
2400,0.032248856
2401,0.031955471
2402,0.032276503
2403,0.034605936
2404,0.035374956
2405,0.036733942
2406,0.038074197
2407,0.040453852
2408,0.043438995
2409,0.046985522
2410,0.050044273
2411,0.053082764
2412,0.056162553
2413,0.059513094
2414,0.064406517
2415,0.068298013
2416,0.07287717
2417,0.077159427
2418,0.081179752
2419,0.085581336
2420,0.090512727
2421,0.095445065
2422,0.099745433
2423,0.10495884
2424,0.10863603
2425,0.11271473
2426,0.11473034
2427,0.11867841
2428,0.12109435
2429,0.12295414
2430,0.1254255
2431,0.12801126
2432,0.13135258
2433,0.1312659
2434,0.13304124
2435,0.13404401
2436,0.13423502
2437,0.13432038
2438,0.13278488
2439,0.13249916
2440,0.13219663
2441,0.13162646
2442,0.12975776
2443,0.12723741
2444,0.12596644
2445,0.12434416
2446,0.1213761
2447,0.11776844
2448,0.11512026
2449,0.11135392
2450,0.10845523
2451,0.10541292
2452,0.10261308
2453,0.099811449
2454,0.095748956
2455,0.091044288
2456,0.087974995
2457,0.08488165
2458,0.081775349
2459,0.077172867
2460,0.074106656
2461,0.071748694
2462,0.069993725
2463,0.067532045
2464,0.064513555
2465,0.061459838
2466,0.059837347
2467,0.057598972
2468,0.055784536
2469,0.055004844
2470,0.054553626
2471,0.054044814
2472,0.054685484
2473,0.053594013
2474,0.054039771
2475,0.056293442
2476,0.059022091
2477,0.061959198
2478,0.06362852
2479,0.066977369
2480,0.071283499
2481,0.075001515
2482,0.078524426
2483,0.0824416
2484,0.087016709
2485,0.090300192
2486,0.092306993
2487,0.094396236
2488,0.096594329
2489,0.10024703
2490,0.1017796
2491,0.10091465
2492,0.10092039
2493,0.100757
2494,0.099985434
2495,0.09790705
2496,0.094771432
2497,0.092297083
2498,0.090858401
2499,0.087831476
2500,0.085084064
2501,0.081959207
2502,0.077329487
2503,0.074464235
2504,0.07103026
2505,0.067313282
2506,0.066874488
2507,0.063669468
2508,0.059902779
2509,0.05796981
2510,0.056337293
2511,0.053508552
2512,0.050633736
2513,0.047906343
2514,0.047122353
2515,0.046383796
2516,0.045364254
2517,0.044394872
2518,0.044871615
2519,0.045154994
2520,0.045027584
2521,0.043363709
2522,0.043391863
2523,0.042809865
2524,0.044243424
2525,0.044238874
2526,0.044596653
2527,0.044652521
2528,0.045452123
2529,0.04483945
2530,0.044859757
2531,0.044942708
2532,0.045973079
2533,0.04533516
2534,0.043933619
2535,0.042700333
2536,0.043189251
2537,0.043377905
2538,0.042538976
2539,0.042110226
2540,0.041083812
2541,0.040284089
2542,0.041201452
2543,0.041189127
2544,0.040705825
2545,0.039841229
2546,0.039272948
2547,0.039727976
2548,0.040680838
2549,0.040306113
2550,0.039789861
2551,0.038548469
2552,0.038799205
2553,0.039383352
2554,0.039660889
2555,0.039945251
2556,0.040398705
2557,0.038779453
2558,0.038310675
2559,0.039290355
2560,0.038407052
2561,0.037704762
2562,0.038955489
2563,0.039014901
2564,0.039829812
2565,0.038866474
2566,0.039174025
2567,0.038894324
2568,0.039689694
2569,0.040944578
2570,0.040421528
2571,0.040352068
2572,0.041816964
2573,0.041620081
2574,0.041563067
2575,0.04092218
2576,0.04105783
2577,0.040018842
2578,0.038499834
2579,0.037445898
2580,0.03818193
2581,0.038166349
2582,0.038453483
2583,0.036667982
2584,0.037763213
2585,0.038231728
2586,0.039353429
2587,0.03886439
2588,0.038898428
2589,0.039399129
2590,0.039343815
2591,0.039653164
2592,0.038718802
2593,0.038217278
2594,0.038152345
2595,0.039546715
2596,0.040068671
2597,0.040521604
2598,0.040293335
2599,0.039711963
2600,0.039467028
2601,0.041057052
2602,0.041527209
2603,0.040954747
2604,0.041145181
2605,0.040047634
2606,0.039413321
2607,0.039044283
2608,0.039678411
2609,0.039421033
2610,0.039456774
2611,0.040724122
2612,0.040797233
2613,0.040450991
2614,0.03998418
2615,0.040024342
2616,0.0399192
2617,0.039709003
2618,0.039376948
2619,0.039698564
2620,0.039317575
2621,0.040290192
2622,0.040884452
2623,0.041438217
2624,0.040619164
2625,0.042171771
2626,0.043032671
2627,0.044494432
2628,0.046723131
2629,0.049122523
2630,0.050929991
2631,0.052579439
2632,0.054034008
2633,0.054876934
2634,0.058060102
2635,0.060209395
2636,0.064907804
2637,0.068127428
2638,0.072648724
2639,0.076717839
2640,0.080261895
2641,0.085188003
2642,0.088258003
2643,0.093706355
2644,0.097871324
2645,0.10105807
2646,0.1039118
2647,0.10653477
2648,0.10999045
2649,0.1126772
2650,0.1150166
2651,0.11764102
2652,0.11971418
2653,0.12230668
2654,0.1239178
2655,0.12563874
2656,0.12709312
2657,0.12830436
2658,0.12756251
2659,0.1273516
2660,0.12662673
2661,0.12535397
2662,0.1225705
2663,0.12167353
2664,0.11978108
2665,0.1187936
2666,0.11639029
2667,0.11449621
2668,0.11284843
2669,0.11119916
2670,0.10753866
2671,0.10442479
2672,0.10255588
2673,0.099720661
2674,0.096264428
2675,0.095550473
2676,0.091355947
2677,0.089326861
2678,0.086051284
2679,0.081183957
2680,0.077444843
2681,0.073918048
2682,0.070993273
2683,0.068543594
2684,0.067458705
2685,0.065210783
2686,0.063284685
2687,0.059693007
2688,0.056978053
2689,0.054769746
2690,0.052835613
2691,0.05201955
2692,0.050950009
2693,0.049464054
2694,0.048386347
2695,0.048488199
2696,0.049443445
2697,0.050104526
2698,0.053199341
2699,0.054772198
2700,0.056792773
2701,0.059523326
2702,0.062418458
2703,0.065260735
2704,0.068679564
2705,0.071356009
2706,0.073607489
2707,0.075376109
2708,0.077809093
2709,0.082894064
2710,0.084161575
2711,0.086346344
2712,0.087759402
2713,0.090224583
2714,0.091094265
2715,0.091594133
2716,0.09106785
2717,0.090133422
2718,0.088813294
2719,0.087047982
2720,0.084935449
2721,0.082778242
2722,0.080077141
2723,0.076216404
2724,0.073951261
2725,0.070969092
2726,0.066867715
2727,0.064897936
2728,0.061529613
2729,0.058791349
2730,0.057561539
2731,0.054903183
2732,0.054547282
2733,0.05332179
2734,0.051390439
2735,0.049450084
2736,0.048209532
2737,0.046565487
2738,0.045781934
2739,0.045942508
2740,0.046460435
2741,0.047055348
2742,0.047597809
2743,0.046702849
2744,0.048783382
2745,0.050366129
2746,0.049047335
2747,0.049850457
2748,0.050545683
2749,0.050326953
2750,0.050971658
2751,0.051634776
2752,0.050493447
2753,0.049983648
2754,0.049902863
2755,0.049356325
2756,0.050030307
2757,0.049797936
2758,0.049739009
2759,0.049880434
2760,0.049085877
2761,0.049961547
2762,0.049796615
2763,0.050044142
2764,0.050379812
2765,0.050119672
2766,0.049510723
2767,0.048632702
2768,0.048423476
2769,0.048886526
2770,0.049673395
2771,0.049933633
2772,0.049608957
2773,0.048922103
2774,0.048981198
2775,0.048100185
2776,0.048268811
2777,0.048846426
2778,0.04833701
2779,0.04834485
2780,0.048012177
2781,0.047469455
2782,0.047806137
2783,0.046192964
2784,0.045631746
2785,0.045731421
2786,0.044754009
2787,0.044757842
2788,0.044000312
2789,0.043094787
2790,0.043260519
2791,0.041888771
2792,0.04033178
2793,0.040317078
2794,0.040490318
2795,0.039854822
2796,0.038063792
2797,0.039908826
2798,0.04016834
2799,0.039251434
2800,0.038260188
2801,0.037251523
2802,0.037011778
2803,0.038101948
2804,0.037719366
2805,0.038183545
2806,0.0384982
2807,0.037814522
2808,0.038071182
2809,0.039555277
2810,0.039149628
2811,0.039117111
2812,0.039051164
2813,0.039453875
2814,0.039505961
2815,0.03790534
2816,0.039452292
2817,0.039832712
2818,0.041821055
2819,0.042091295
2820,0.040659715
2821,0.0393689
2822,0.039036311
2823,0.039256705
2824,0.039131378
2825,0.0388824
2826,0.037982567
2827,0.038160392
2828,0.038812185
2829,0.037665793
2830,0.037129047
2831,0.037333379
2832,0.038293222
2833,0.037754316
2834,0.037715451
2835,0.037404527
2836,0.036886522
2837,0.038074437
2838,0.037907895
2839,0.038434099
2840,0.040616378
2841,0.040839394
2842,0.042535911
2843,0.045187497
2844,0.04568055
2845,0.047706616
2846,0.050832246
2847,0.054047872
2848,0.055465388
2849,0.057896801
2850,0.061502138
2851,0.066162138
2852,0.07027915
2853,0.074319896
2854,0.078844903
2855,0.082761756
2856,0.085508387
2857,0.088429685
2858,0.093145687
2859,0.097413784
2860,0.10018913
2861,0.1035846
2862,0.10657145
2863,0.11053797
2864,0.11358709
2865,0.11667188
2866,0.12043954
2867,0.12080165
2868,0.12356046
2869,0.12408007
2870,0.12646243
2871,0.12834357
2872,0.12940685
2873,0.12986972
2874,0.12993121
2875,0.13034401
2876,0.12848072
2877,0.12974744
2878,0.12871329
2879,0.12700296
2880,0.12630589
2881,0.12403763
2882,0.12254187
2883,0.12030523
2884,0.11831643
2885,0.11634625
2886,0.11447036
2887,0.11140699
2888,0.1068112
2889,0.10449201
2890,0.10186576
2891,0.097520829
2892,0.09553021
2893,0.092551755
2894,0.088033807
2895,0.084136142
2896,0.080435731
2897,0.075746687
2898,0.07177364
2899,0.068654742
2900,0.06505108
2901,0.061710642
2902,0.058622255
2903,0.055933304
2904,0.054331854
2905,0.051899908
2906,0.05112519
2907,0.049918858
2908,0.04976741
2909,0.049786147
2910,0.050179672
2911,0.051512902
2912,0.053052556
2913,0.054314237
2914,0.056442366
2915,0.059388441
2916,0.062105885
2917,0.064444188
2918,0.067168795
2919,0.069623804
2920,0.073875491
2921,0.076797234
2922,0.079541077
2923,0.082111951
2924,0.08500652
2925,0.087743852
2926,0.090221916
2927,0.091954638
2928,0.092178735
2929,0.092337034
2930,0.091517932
2931,0.090496254
2932,0.090036973
2933,0.086753434
2934,0.084005793
2935,0.081526554
2936,0.078430326
2937,0.074590313
2938,0.071592552
2939,0.069765299
2940,0.067142483
2941,0.063706873
2942,0.059757182
2943,0.056426071
2944,0.052132105
2945,0.050611194
2946,0.04839065
2947,0.045956137
2948,0.044180701
2949,0.042980604
2950,0.042714127
2951,0.041978067
2952,0.040992974
2953,0.040905597
2954,0.039991182
2955,0.039770449
2956,0.039315498
2957,0.038425029
2958,0.039006395
2959,0.03939932
2960,0.038100961
2961,0.037428008
2962,0.037230226
2963,0.03700377
2964,0.037723675
2965,0.037305511
2966,0.036967934
2967,0.036338083
2968,0.035637218
2969,0.036357711
2970,0.036348144
2971,0.035313574
2972,0.035725172
2973,0.036914296
2974,0.036099289
2975,0.035319721
2976,0.035651868
2977,0.034404129
2978,0.034851034
2979,0.033747377
2980,0.033739647
2981,0.034664689
2982,0.034448353
2983,0.033358927
2984,0.033812243
2985,0.034540896
2986,0.035090402
2987,0.035172908
2988,0.035694661
2989,0.037097317
2990,0.037051992
2991,0.03535713
2992,0.035184126
2993,0.036692206
2994,0.036251606
2995,0.037559927
2996,0.037247298
2997,0.036983655
2998,0.038720863
2999,0.038719302
3000,0.039575544
3001,0.039683611
3002,0.039577521
3003,0.039905897
3004,0.040056297
3005,0.040215333
3006,0.038170252
3007,0.037521242
3008,0.037213866
3009,0.03591436
3010,0.035726093
3011,0.036315984
3012,0.035811676
3013,0.035772667
3014,0.036352296
3015,0.036519855
3016,0.035972629
3017,0.036029806
3018,0.035113772
3019,0.036697428
3020,0.036960198
3021,0.037022733
3022,0.036237063
3023,0.036605416
3024,0.034948594
3025,0.036555799
3026,0.037846437
3027,0.036199493
3028,0.035984273
3029,0.035922383
3030,0.035408856
3031,0.034338643
3032,0.034039495
3033,0.034568162
3034,0.035920255
3035,0.036053863
3036,0.035440897
3037,0.034732626
3038,0.034128037
3039,0.033074324
3040,0.032553023
3041,0.031466403
3042,0.033530453
3043,0.03415471
3044,0.034129967
3045,0.033433166
3046,0.031137425
3047,0.031863507
3048,0.03246186
3049,0.030031942
3050,0.030925704
3051,0.029876651
3052,0.029304712
3053,0.0303541
3054,0.030457695
3055,0.029301601
3056,0.030015478
3057,0.03114648
3058,0.031975133
3059,0.033868901
3060,0.035676862
3061,0.03726276
3062,0.039051646
3063,0.041527273
3064,0.043791192
3065,0.046750306
3066,0.049350214
3067,0.053433613
3068,0.057071355
3069,0.061757514
3070,0.064990624
3071,0.067122588
3072,0.070726487
3073,0.075171485
3074,0.078027641
3075,0.0826096
3076,0.085006575
3077,0.087971769
3078,0.091641522
3079,0.09610293
3080,0.099618741
3081,0.10321607
3082,0.10677601
3083,0.10862567
3084,0.11065084
3085,0.11263351
3086,0.1135225
3087,0.11376089
3088,0.11504273
3089,0.11587395
3090,0.11659932
3091,0.11746293
3092,0.11831643
3093,0.11620294
3094,0.115381
3095,0.11381219
3096,0.11207858
3097,0.11159517
3098,0.1078831
3099,0.10603739
3100,0.10540137
3101,0.10273882
3102,0.10005039
3103,0.096710622
3104,0.093057034
3105,0.088677168
3106,0.08707785
3107,0.083844045
3108,0.08183908
3109,0.079991549
3110,0.076758855
3111,0.073684138
3112,0.071227476
3113,0.068482941
3114,0.065975743
3115,0.063572217
3116,0.060120921
3117,0.057348648
3118,0.05410746
3119,0.051763945
3120,0.049637273
3121,0.04763252
3122,0.048353895
3123,0.047863745
3124,0.048635028
3125,0.04860731
3126,0.049704767
3127,0.050794095
3128,0.051669487
3129,0.054445499
3130,0.05714861
3131,0.060358141
3132,0.063796795
3133,0.066366353
3134,0.069560041
3135,0.072178399
3136,0.074341526
3137,0.077288396
3138,0.080788446
3139,0.084742756
3140,0.088016179
3141,0.090908326
3142,0.091602743
3143,0.092494998
3144,0.09319361
3145,0.092793138
3146,0.092162089
3147,0.092547714
3148,0.092781069
3149,0.093188311
3150,0.092590007
3151,0.089890287
3152,0.086779471
3153,0.084261663
3154,0.081817187
3155,0.079029872
3156,0.077100209
3157,0.072488543
3158,0.069876757
3159,0.066707984
3160,0.062791569
3161,0.060063786
3162,0.05812871
3163,0.055811271
3164,0.052594158
3165,0.05016665
3166,0.04767778
3167,0.045896994
3168,0.044726289
3169,0.04277345
3170,0.042285432
3171,0.041792119
3172,0.042252443
3173,0.04137883
3174,0.040880367
3175,0.039312646
3176,0.03904511
3177,0.039188799
3178,0.040474976
3179,0.041517908
3180,0.041366587
3181,0.040548765
3182,0.038622755
3183,0.037640309
3184,0.038788633
3185,0.038474232
3186,0.038443281
3187,0.039009611
3188,0.039079618
3189,0.039184625
3190,0.038114902
3191,0.038358015
3192,0.038382369
3193,0.039493377
3194,0.039538796
3195,0.040436838
3196,0.041369961
3197,0.04168404
3198,0.040785835
3199,0.039984189
3200,0.039948382
3201,0.03782752
3202,0.03897702
3203,0.03944917
3204,0.038666481
3205,0.038697755
3206,0.037907762
3207,0.037968855
3208,0.039146911
3209,0.038351591
3210,0.03828465
3211,0.037836075
3212,0.037901094
3213,0.0366152
3214,0.036137974
3215,0.03660591
3216,0.036625932
3217,0.03648209
3218,0.035990772
3219,0.035540617
